name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Wapping Hydraulic Power Station,https://programme.openhouse.org.uk/listings/13627,"A rare opportunity to see inside Wapping Hydraulic Power Station, built in 1890 and London's last hydraulic power station to be decommissioned. The site has been closed for the last ten years, but is now entering a new era under the custodianship of Glass Castle Foundation, which has begun restoration ahead of plans to breathe new life into the building as a  centre for experimental arts.","Wapping Hydraulic Power Station, Wapping Wall, E1W 3SF",51.50746,-0.05167,10:00:00,16:00:00,Yes,No
Warehouse Art Collective,https://programme.openhouse.org.uk/listings/12887,"In our community, creativity is a way of life. Warehouse residents forge friendships, make art and host events in our unique spaces. A few of us will open the doors of our alternative lifestyle and show what it is like to live and thrive in the warehouses. The public can engage with contemporary art in the live/work industrial units of the Haringey Warehouse District.","1 Overbury Rd, N15 6RH",51.57644,-0.08742,11:30:00,19:00:00,No,
Water Lane Building - Trigon Fire Safety,https://programme.openhouse.org.uk/listings/13551,"We are a fire safety consultancy working in the built environment. We provide fire safety advice to architects, designers, engineers, building owners, building managers etc.
We are based in Richmond and recently completed our own fit-out of the first floor.","Water Lane Building, 83-84 George Street, Richmond, TW9 1HE",51.4596,-0.30656,11:00:00,17:30:00,No,
Wennington Parish Church of St Mary and St Peter,https://programme.openhouse.org.uk/listings/10184,Grade II listed Norman church dating from as early as 1190 and as late as 1248.,"Wennington Road, Wennington, RM13 9DX",51.5067131,0.2172764,10:00:00,16:00:00,No,
West Wickham Library,https://programme.openhouse.org.uk/listings/12207,"Modern public library extended and reimagined 2023-2025, re-opened 2025 with improved library facilities, makerspace, business lounge, community space, Bromley Historic Collections displays, garden and café. London Borough of  Bromley Regeneration Team project, architects Brimelow McSweeney, library operators GLL.","Glebe Way, West Wickham, BR4 0SH",51.37585,-0.01397,09:30:00,16:30:00,Yes,No
Westminster Quaker Meeting House,https://programme.openhouse.org.uk/listings/3523,"Three centuries of Quakers in Westminster.  Opened in 1883, with front doors added in the 1920s. It was bomb-damaged in 1941 and rebuilt in 1956. Grade II listed registered place of worship, it contains a peaceful meeting room and 1950s wood panelling and fittings.","52 St Martin's Lane, WC2N 4EH",51.51077,-0.12677,09:00:00,17:00:00,No,
What makes a good school?,https://programme.openhouse.org.uk/listings/13649,"We attend primary school at an impressionable age and this is often our first experience of wider society.  The word 'school' is used to mean the social institution and the physical building but neither is fixed - both are subject to change.  This walking tour will explore the evolution of school building design, teaching practice and attitudes to education in Southwark between 1873 and 2022.","Jamaica Gate, next to Southwark Park Lodge, Southwark Park, SE16 2ET",51.49523,-0.05656,10:00:00,12:30:00,Yes,Yes
WilkinsonEyre,https://programme.openhouse.org.uk/listings/13892,"WilkinsonEyre has built some of the world’s most recognisable landmarks. Our global portfolio includes the spectacular restoration of London’s Battersea Power Station, Gardens by the Bay in Singapore and buildings for Apple, Facebook and Dyson. 

Explore our new studio in Shoreditch - designed by us - to see where we explore, innovate and create.","WilkinsonEyre, 28 Leonard Street, EC2A 4BY",51.52456,-0.08633,10:00:00,16:00:00,No,
William Mitchell's Mural at Brooklands Primary School,https://programme.openhouse.org.uk/listings/13814,"Join us at Brooklands Primary School to discover more about the story of William Mitchell’s mural (1958), designed as part of the London County Council’s pioneering Design Consultant Scheme","Brooklands Primary School, Medbourne Close, SE3 9AB",51.4639,0.01855,14:00:00,16:00:00,Yes,No
Wimbledon Windmill Museum,https://programme.openhouse.org.uk/listings/2396,"Rare example of a hollow post mill (1817). Grade II* listed, it now contains a museum depicting the history and development of windmills in Britain. Many working models, windmill machinery, equipment and tools.","Windmill Road, Wimbledon Common, SW19 5NR",51.43312,-0.23263,14:00:00,17:00:00,No,
Women of learning and law on the Strand,https://programme.openhouse.org.uk/listings/13710,"Join us for a walking tour along a short but remarkable stretch of the Strand and Aldwych, where centres of law and learning have flourished from Tudor times to the present day. Along the way, we will hear the stories of the women — and a few men — connected to this corner of London: royal residents, scholars, activists, lawyers, artists and athletes who lived, worked, studied here, and went on to change the world. We will look at the buildings and artworks that carry their traces and walk in the footsteps of some of history's most formidable women, who opened doors for those of us who came after them.","Outside ME London, 336-337 Strand, WC2B 4RD",51.51181,-0.11889,14:00:00,16:30:00,Yes,Yes
Wrotham Park,https://programme.openhouse.org.uk/listings/2418,"A privately-owned Grade II listed Palladian mansion with grand interiors restored in 1883, set in 300 acres of parkland in the midst of 2,500 acres. Built for Admiral The Hon. John Byng.","Wrotham Park, Barnet, EN5 4SB",51.67215,-0.1937,10:00:00,16:45:00,Yes,Yes
Zoroastrian Centre For Europe (formerly Grosvenor Cinema),https://programme.openhouse.org.uk/listings/3433,"Grade II* listed Art Deco building with well-preserved interior. Auditorium with deep coved ribs; proscenium arch flanked by fluted columns. Restoration fully funded by in house donations from Zoroastrian faith community, without government grants.","440-442 Alexandra Avenue, Harrow, Middlesex, HA2 9TL",51.57401,-0.37068,10:00:00,16:00:00,No,
outhouse gallery,https://programme.openhouse.org.uk/listings/12832,"outhouse gallery is a small, independent, artist-run creative space located in Brunswick Park, Camberwell. 
As a former public toilet, the gallery's mission is to be open, public and accessible to both facilitators and visitors - from free exhibitions, live performances, and workshops to publishing articles online and in outhouse magazine.","Unit 1, inside Brunswick Park, SE5 7RH",51.47498,-0.08501,12:00:00,17:00:00,No,
